                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                 1.3733,                0.87301,                 1.8919,                0.88435,                      1,                  0.995,                  0.199,                 3.6318,                 2.0992,                 1.0168,              0.0012624,              0.0012624,              0.0012624
                    152,                 1.3048,                0.81667,                 1.9454,                0.78196,                      1,                  0.995,                 0.0995,                 3.6542,                 2.0305,                0.97859,              0.0012575,              0.0012575,              0.0012575
                    153,                 1.4229,                 1.0176,                  2.153,                0.92452,                      1,                  0.995,                  0.199,                 3.7612,                 1.7701,                 1.0006,              0.0012526,              0.0012526,              0.0012526
                    154,                 1.0677,                0.70591,                 1.7884,                0.90724,                      1,                  0.995,                  0.199,                 3.8828,                 1.7959,                 1.0212,              0.0012476,              0.0012476,              0.0012476
                    155,                 1.2224,                0.84746,                 1.9124,                 0.9204,                      1,                  0.995,                  0.199,                 3.8713,                 1.9089,                  1.033,              0.0012426,              0.0012426,              0.0012426
                    156,                 1.2425,                0.80347,                 1.9068,                0.93565,                      1,                  0.995,                  0.199,                 3.8461,                 2.2098,                   1.01,              0.0012377,              0.0012377,              0.0012377
                    157,                 1.3703,                0.84147,                 2.2272,                 0.9443,                      1,                  0.995,                 0.0995,                 3.8152,                 1.8623,                0.96085,              0.0012328,              0.0012328,              0.0012328
                    158,                 1.1973,                0.75663,                 1.9236,                0.95273,                      1,                  0.995,                 0.0995,                 3.7968,                  1.704,                0.97477,              0.0012278,              0.0012278,              0.0012278
                    159,                  1.317,                0.85274,                 2.0849,                0.95368,                      1,                  0.995,                 0.0995,                 3.8405,                 1.7989,                0.99987,              0.0012228,              0.0012228,              0.0012228
                    160,                 1.2251,                0.76394,                 1.8851,                0.95974,                      1,                  0.995,                 0.0995,                 3.9966,                 2.5304,                0.99427,              0.0012179,              0.0012179,              0.0012179
                    161,                 1.2683,                0.81122,                 1.7791,                0.95263,                      1,                  0.995,                 0.0995,                 4.1379,                 3.3777,                0.97494,              0.0012129,              0.0012129,              0.0012129
                    162,                 1.2498,                0.79314,                 1.7783,                0.96392,                      1,                  0.995,                 0.0995,                 4.1436,                 3.5117,                 0.9472,               0.001208,               0.001208,               0.001208
                    163,                 1.3244,                0.89552,                 1.9963,                0.96234,                      1,                  0.995,                 0.0995,                 4.0812,                 3.1126,                0.93618,               0.001203,               0.001203,               0.001203
                    164,                 1.1603,                0.78666,                 1.7287,                0.95955,                      1,                  0.995,                  0.199,                 3.9624,                 2.6902,                0.94172,              0.0011981,              0.0011981,              0.0011981
                    165,                 1.2912,                0.77046,                 1.7827,                0.94741,                      1,                  0.995,                  0.199,                  3.805,                 2.1879,                0.96875,              0.0011932,              0.0011932,              0.0011932
                    166,                 1.2892,                0.75895,                 1.9089,                0.94714,                      1,                  0.995,                 0.2985,                 3.7853,                 2.1834,                 1.0751,              0.0011882,              0.0011882,              0.0011882
                    167,                  1.031,                0.72473,                 1.6833,                0.95265,                      1,                  0.995,                  0.199,                 3.8628,                 3.1037,                 1.2085,              0.0011833,              0.0011833,              0.0011833
                    168,                 1.1817,                  0.798,                 2.0428,                 0.9591,                      1,                  0.995,                  0.199,                 3.9089,                 4.0536,                 1.2501,              0.0011783,              0.0011783,              0.0011783
                    169,                 1.3015,                0.79435,                 1.8218,                0.95872,                      1,                  0.995,                 0.0995,                 3.8251,                 3.4234,                  1.233,              0.0011734,              0.0011734,              0.0011734
                    170,                 1.1596,                0.77958,                 1.8031,                0.94689,                      1,                  0.995,                  0.199,                 3.8249,                 2.8641,                 1.1693,              0.0011684,              0.0011684,              0.0011684
                    171,                 1.1694,                 1.0489,                 1.7887,                0.95087,                      1,                  0.995,                  0.199,                 3.7804,                 2.3699,                 1.1438,              0.0011635,              0.0011635,              0.0011635
                    172,                  1.404,                0.81103,                 2.0947,                 0.9507,                      1,                  0.995,                 0.0995,                 3.7378,                 2.5178,                 1.1867,              0.0011585,              0.0011585,              0.0011585
                    173,                 1.1048,                0.75238,                 1.8475,                0.94856,                      1,                  0.995,                 0.0995,                  3.692,                 2.5237,                 1.2209,              0.0011536,              0.0011536,              0.0011536
                    174,                 1.2018,                0.72717,                 1.7232,                0.93157,                      1,                  0.995,                 0.0995,                 3.7236,                 2.5608,                 1.2855,              0.0011486,              0.0011486,              0.0011486
                    175,                 1.1767,                0.74446,                 1.7085,                0.95568,                      1,                  0.995,                 0.0995,                 3.7759,                 2.5943,                 1.2449,              0.0011437,              0.0011437,              0.0011437
                    176,                 1.3311,                0.80808,                 2.2301,                0.95536,                      1,                  0.995,                 0.0995,                  3.807,                  2.454,                 1.1925,              0.0011387,              0.0011387,              0.0011387
                    177,                 1.2174,                0.73521,                  1.699,                 0.9573,                      1,                  0.995,                 0.0995,                 3.7815,                 2.6279,                 1.2304,              0.0011337,              0.0011337,              0.0011337
                    178,                  1.205,                0.72465,                 1.8872,                0.95702,                      1,                  0.995,                 0.0995,                 3.7239,                 2.8921,                 1.2747,              0.0011288,              0.0011288,              0.0011288
                    179,                 1.2396,                0.75634,                 1.5869,                0.95071,                      1,                  0.995,                 0.0995,                 3.6328,                 2.4469,                 1.3018,              0.0011239,              0.0011239,              0.0011239
                    180,                 1.2302,                0.90058,                 1.7082,                0.91783,                      1,                  0.995,                 0.2985,                 3.6281,                 2.0521,                 1.2563,              0.0011189,              0.0011189,              0.0011189
                    181,                 1.2895,                0.82961,                 1.7167,                0.94834,                      1,                  0.995,                 0.2985,                 3.5321,                 2.0364,                 1.1197,               0.001114,               0.001114,               0.001114
                    182,                 1.2222,                0.82874,                 1.9419,                0.94047,                      1,                  0.995,                 0.2985,                 3.5027,                 2.0312,                 1.0785,               0.001109,               0.001109,               0.001109
                    183,                 1.1834,                0.73608,                 1.7553,                0.93637,                      1,                  0.995,                  0.199,                 3.6043,                 2.1012,                 1.0581,              0.0011041,              0.0011041,              0.0011041
                    184,                 1.2398,                0.76508,                 1.7597,                0.94871,                      1,                  0.995,                 0.2985,                 3.7182,                 2.2309,                 1.0124,              0.0010991,              0.0010991,              0.0010991
                    185,                 1.5882,                0.86961,                 2.3047,                0.95635,                      1,                  0.995,                 0.2985,                 3.8341,                 2.7818,                0.98009,              0.0010941,              0.0010941,              0.0010941
                    186,                 1.2478,                0.81481,                 1.5336,                0.95773,                      1,                  0.995,                 0.2985,                 3.8893,                 3.4042,                0.97835,              0.0010892,              0.0010892,              0.0010892
                    187,                 1.2611,                0.73402,                 1.7748,                0.96249,                      1,                  0.995,                 0.2985,                 3.9075,                 3.8449,                0.96194,              0.0010842,              0.0010842,              0.0010842
                    188,                 1.1607,                0.73076,                 2.0271,                0.96549,                      1,                  0.995,                 0.2985,                 3.9106,                 4.2226,                0.94133,              0.0010793,              0.0010793,              0.0010793
                    189,                  1.216,                0.79597,                 2.1615,                0.96478,                      1,                  0.995,                 0.2985,                 3.8658,                 3.9351,                0.92269,              0.0010743,              0.0010743,              0.0010743
                    190,                 1.2785,                0.82197,                 1.8319,                0.96417,                      1,                  0.995,                  0.199,                 3.8271,                 3.7409,                0.95474,              0.0010694,              0.0010694,              0.0010694
                    191,                 1.2939,                0.77805,                 1.8687,                0.96541,                      1,                  0.995,                  0.199,                  3.802,                 3.7103,                0.98637,              0.0010645,              0.0010645,              0.0010645
                    192,                 1.1381,                0.71903,                 1.8364,                0.96599,                      1,                  0.995,                  0.199,                 3.7905,                 3.4129,                0.98922,              0.0010595,              0.0010595,              0.0010595
                    193,                 1.0531,                0.72183,                 1.6982,                0.96526,                      1,                  0.995,                  0.199,                 3.8537,                 3.4471,                 1.0055,              0.0010545,              0.0010545,              0.0010545
                    194,                 1.2042,                0.73806,                 1.7619,                0.96236,                      1,                  0.995,                  0.199,                 3.8805,                 3.3089,                 1.0315,              0.0010496,              0.0010496,              0.0010496
                    195,                 1.1746,                0.71151,                 1.7662,                0.95713,                      1,                  0.995,                  0.199,                 3.8409,                 2.5957,                 1.0245,              0.0010447,              0.0010447,              0.0010447
                    196,                 1.2559,                0.91232,                 1.9462,                0.95551,                      1,                  0.995,                  0.199,                 3.7798,                 2.1979,                 1.0306,              0.0010397,              0.0010397,              0.0010397
                    197,                  1.155,                0.68226,                 1.9487,                0.95631,                      1,                  0.995,                 0.2985,                 3.7587,                 2.3496,                 1.0128,              0.0010347,              0.0010347,              0.0010347
                    198,                 1.1357,                 0.7202,                 1.8572,                0.96138,                      1,                  0.995,                 0.2985,                 3.8085,                 2.8257,                 0.9442,              0.0010298,              0.0010298,              0.0010298
                    199,                 1.0519,                0.77535,                  1.789,                0.96005,                      1,                  0.995,                 0.2985,                 3.7888,                  2.517,                0.90259,              0.0010249,              0.0010249,              0.0010249
                    200,                 1.0919,                0.69768,                 1.7533,                0.95653,                      1,                  0.995,                 0.2985,                 3.7554,                 2.1253,                0.92512,              0.0010199,              0.0010199,              0.0010199
                    201,                 1.1428,                0.86299,                 1.6714,                0.94102,                      1,                  0.995,                 0.2985,                 3.6631,                 1.5027,                0.94086,              0.0010149,              0.0010149,              0.0010149
                    202,                 1.0677,                0.68493,                 1.8133,                0.93502,                      1,                  0.995,                 0.2985,                  3.612,                  1.279,                0.91765,                0.00101,                0.00101,                0.00101
                    203,                 1.1352,                0.70015,                  1.719,                0.94998,                      1,                  0.995,                 0.2985,                 3.6292,                 1.3717,                0.90048,               0.001005,               0.001005,               0.001005
                    204,                 1.1106,                0.70279,                 2.2196,                0.94801,                      1,                  0.995,                 0.2985,                 3.6362,                 1.3009,                0.93522,              0.0010001,              0.0010001,              0.0010001
                    205,                 1.2233,                0.72382,                 1.6674,                0.94364,                      1,                  0.995,                 0.0995,                 3.6124,                 1.1317,                 0.9612,             0.00099515,             0.00099515,             0.00099515
                    206,                 1.0233,                0.66616,                  1.673,                0.94917,                      1,                  0.995,                 0.0995,                 3.6424,                 1.0389,                 0.9696,              0.0009902,              0.0009902,              0.0009902
                    207,                 1.1231,                0.74252,                 1.8705,                0.95032,                      1,                  0.995,                 0.0995,                 3.7586,                 1.1598,                0.91659,             0.00098525,             0.00098525,             0.00098525
                    208,                  1.117,                0.72714,                 1.5946,                0.95032,                      1,                  0.995,                 0.0995,                 3.8876,                 1.4613,                0.90995,              0.0009803,              0.0009803,              0.0009803
                    209,                 1.1731,                0.74516,                 1.8467,                0.95032,                      1,                  0.995,                 0.0995,                 4.0396,                 1.5754,                0.94223,             0.00097535,             0.00097535,             0.00097535
                    210,                 1.0786,                0.69594,                   1.54,                0.95027,                      1,                  0.995,                 0.2985,                 4.0046,                 1.6241,                0.94963,              0.0009704,              0.0009704,              0.0009704
                    211,                 1.0196,                0.68468,                 1.6925,                      1,                      1,                  0.995,                 0.2985,                 3.9067,                 1.5074,                0.92936,             0.00096545,             0.00096545,             0.00096545
                    212,                 1.0652,                0.67209,                 1.9031,                0.95052,                      1,                  0.995,                 0.2985,                  3.806,                 1.3956,                0.92065,              0.0009605,              0.0009605,              0.0009605
                    213,                 1.1791,                0.69687,                 1.8043,                0.95052,                      1,                  0.995,                 0.2985,                  3.761,                 1.3961,                0.93134,             0.00095555,             0.00095555,             0.00095555
                    214,                 1.0679,                0.65767,                  1.865,                0.94256,                      1,                  0.995,                 0.2985,                 3.7625,                 1.6543,                0.92628,              0.0009506,              0.0009506,              0.0009506
                    215,                 1.0705,                0.67635,                 1.5671,                0.95563,                      1,                  0.995,                 0.2985,                 3.7974,                 1.9678,                0.92646,             0.00094565,             0.00094565,             0.00094565
                    216,                 1.2929,                0.76482,                 1.7547,                0.95176,                      1,                  0.995,                 0.2985,                 3.8305,                 2.0397,                0.93894,              0.0009407,              0.0009407,              0.0009407
                    217,                 1.0342,                0.62271,                 1.7304,                0.94326,                      1,                  0.995,                 0.2985,                  3.845,                 1.6548,                0.95597,             0.00093575,             0.00093575,             0.00093575
                    218,                 1.0751,                  0.658,                  1.764,                0.94326,                      1,                  0.995,                 0.2985,                 3.8002,                 1.3507,                0.96913,              0.0009308,              0.0009308,              0.0009308
                    219,                 1.1653,                0.73135,                 1.7392,                0.94326,                      1,                  0.995,                 0.2985,                 3.8001,                 1.2163,                0.95744,             0.00092585,             0.00092585,             0.00092585
                    220,                 1.1253,                0.64633,                 1.7786,                0.94326,                      1,                  0.995,                 0.2985,                 3.8329,                 1.2793,                 0.9342,              0.0009209,              0.0009209,              0.0009209
                    221,                 1.0601,                0.73895,                 1.6483,                0.94326,                      1,                  0.995,                 0.2985,                 3.8346,                 1.3924,                 0.9265,             0.00091595,             0.00091595,             0.00091595
                    222,                 1.0016,                0.62162,                 1.5445,                0.94493,                      1,                  0.995,                 0.2985,                 3.7908,                 1.6065,                0.99943,               0.000911,               0.000911,               0.000911
                    223,                0.96722,                0.67853,                 1.7933,                0.95221,                      1,                  0.995,                 0.2985,                 3.7863,                 1.7472,                  1.008,             0.00090605,             0.00090605,             0.00090605
                    224,                 1.0755,                0.68731,                 1.6986,                0.95542,                      1,                  0.995,                 0.2985,                 3.7658,                 1.8189,                0.98182,              0.0009011,              0.0009011,              0.0009011
                    225,                 1.0055,                0.65738,                 2.0751,                0.95605,                      1,                  0.995,                 0.2985,                 3.7439,                 1.9745,                0.96271,             0.00089615,             0.00089615,             0.00089615
                    226,                 1.0522,                 0.6715,                 1.6656,                0.95178,                      1,                  0.995,                 0.2985,                 3.7248,                 1.8255,                0.98605,              0.0008912,              0.0008912,              0.0008912
                    227,                0.96756,                0.63224,                 1.7484,                0.94411,                      1,                  0.995,                 0.2985,                 3.7975,                 1.8494,                 1.0127,             0.00088625,             0.00088625,             0.00088625
                    228,                0.95387,                0.61066,                 1.6973,                0.88521,                      1,                  0.995,                 0.2985,                 3.8246,                  2.044,                 1.0428,              0.0008813,              0.0008813,              0.0008813
                    229,                  1.147,                0.69658,                 1.8376,                0.88521,                      1,                  0.995,                 0.2985,                 3.8667,                 2.1368,                 1.0915,             0.00087635,             0.00087635,             0.00087635
                    230,                 1.1004,                 0.6917,                 1.8714,                0.95705,                      1,                  0.995,                 0.0995,                 3.9327,                 2.3381,                 1.0979,              0.0008714,              0.0008714,              0.0008714
                    231,                 1.0467,                 0.6598,                 2.1732,                0.95705,                      1,                  0.995,                 0.0995,                 3.9043,                  2.295,                 1.0819,             0.00086645,             0.00086645,             0.00086645
                    232,                0.96404,                0.65015,                 1.5082,                0.95407,                      1,                  0.995,                 0.0995,                 3.8048,                 1.9621,                 1.0534,              0.0008615,              0.0008615,              0.0008615
                    233,                  1.018,                0.66942,                 1.6825,                0.81535,                      1,                  0.995,                  0.199,                 3.7314,                 1.6271,                 1.0236,             0.00085655,             0.00085655,             0.00085655
                    234,                 1.1022,                0.69479,                 1.5754,                0.81535,                      1,                  0.995,                  0.199,                 3.6899,                 1.4226,                 1.0176,              0.0008516,              0.0008516,              0.0008516
                    235,                 1.1694,                0.69674,                 1.6933,                0.81535,                      1,                  0.995,                  0.199,                 3.6572,                 1.4623,                 0.9934,             0.00084665,             0.00084665,             0.00084665
                    236,                 1.0038,                0.65108,                 1.8011,                0.90666,                      1,                  0.995,                  0.199,                  3.642,                  1.564,                0.95793,              0.0008417,              0.0008417,              0.0008417
                    237,                 1.1026,                0.64106,                 1.7135,                0.94524,                      1,                  0.995,                 0.2985,                 3.6667,                 1.6749,                0.90625,             0.00083675,             0.00083675,             0.00083675
                    238,                 1.1977,                0.67902,                 1.6559,                0.95458,                      1,                  0.995,                  0.199,                  3.634,                 1.6846,                0.92295,              0.0008318,              0.0008318,              0.0008318
                    239,                0.99488,                0.62398,                 1.6803,                0.95848,                      1,                  0.995,                 0.2985,                 3.5851,                 1.7812,                0.95933,             0.00082685,             0.00082685,             0.00082685
                    240,                  1.075,                0.62167,                 1.5711,                0.96027,                      1,                  0.995,                 0.2985,                 3.5864,                 2.1879,                0.95714,              0.0008219,              0.0008219,              0.0008219
                    241,                 1.0986,                0.71213,                 1.8612,                0.96075,                      1,                  0.995,                  0.199,                 3.6208,                 2.8948,                 0.9385,             0.00081695,             0.00081695,             0.00081695
                    242,                 1.0443,                0.64104,                 1.7105,                0.95682,                      1,                  0.995,                 0.0995,                  3.717,                 3.8933,                0.94103,               0.000812,               0.000812,               0.000812
                    243,                  1.026,                0.63782,                 1.5372,                0.96149,                      1,                  0.995,                  0.199,                 3.7733,                 3.8484,                0.94189,             0.00080705,             0.00080705,             0.00080705
                    244,                 1.1667,                 0.7433,                   1.79,                0.92909,                      1,                  0.995,                  0.199,                 3.7482,                 3.0683,                0.99203,              0.0008021,              0.0008021,              0.0008021
                    245,                 1.0439,                0.68106,                 1.6836,                0.71441,                      1,                  0.995,                  0.199,                 3.6961,                 2.4232,                0.97263,             0.00079715,             0.00079715,             0.00079715
                    246,                 1.0643,                0.71632,                 1.8165,                0.95846,                      1,                  0.995,                  0.199,                 3.7045,                 2.9659,                 0.9871,              0.0007922,              0.0007922,              0.0007922
                    247,                 1.0738,                0.66859,                 2.0947,                0.96067,                      1,                  0.995,                  0.199,                 3.7798,                 3.8638,                0.94509,             0.00078725,             0.00078725,             0.00078725
                    248,                 1.0789,                0.66668,                 1.5431,                0.96242,                      1,                  0.995,                 0.2985,                 3.8759,                 4.6578,                0.93694,              0.0007823,              0.0007823,              0.0007823
                    249,                 1.1906,                0.73217,                 1.8401,                0.96177,                      1,                  0.995,                 0.2985,                 3.6349,                 4.6783,                0.86545,             0.00077735,             0.00077735,             0.00077735
                    250,                 1.0749,                0.65766,                 1.6208,                0.95188,                      1,                  0.995,                  0.199,                 3.4785,                 4.1643,                0.84101,              0.0007724,              0.0007724,              0.0007724
                    251,                 1.0198,                0.63513,                 1.6497,                0.95188,                      1,                  0.995,                  0.199,                 3.8872,                 3.9292,                0.93569,             0.00076745,             0.00076745,             0.00076745
                    252,                 1.0447,                0.64191,                  1.582,                0.94225,                      1,                  0.995,                  0.199,                 3.8256,                 3.1319,                  0.914,              0.0007625,              0.0007625,              0.0007625
                    253,                 1.1119,                0.64426,                 1.7077,                0.94432,                      1,                  0.995,                  0.199,                 3.7893,                 2.7866,                0.89621,             0.00075755,             0.00075755,             0.00075755
                    254,                 1.2001,                0.71392,                 1.6676,                0.78186,                      1,                  0.995,                  0.199,                 3.8255,                 2.9488,                0.89708,              0.0007526,              0.0007526,              0.0007526
                    255,                 1.1048,                0.68084,                  1.777,                0.73298,                      1,                  0.995,                  0.199,                 3.8352,                 2.7855,                0.89769,             0.00074765,             0.00074765,             0.00074765
                    256,                0.91991,                0.58418,                  1.418,                0.48128,                      1,                 0.4975,                 0.0995,                 3.8076,                 2.4704,                0.88638,              0.0007427,              0.0007427,              0.0007427
                    257,                0.99504,                0.61944,                 1.9931,                0.48128,                      1,                 0.4975,                 0.0995,                 3.8038,                 2.5759,                0.87067,             0.00073775,             0.00073775,             0.00073775
                    258,                 1.0617,                 0.6801,                 1.6477,                0.48128,                      1,                 0.4975,                 0.0995,                 3.8889,                 2.9764,                0.87403,              0.0007328,              0.0007328,              0.0007328
                    259,                 1.0709,                0.63464,                 1.5578,                0.78578,                      1,                  0.995,                 0.0995,                 3.9841,                  3.153,                 0.8869,             0.00072785,             0.00072785,             0.00072785
                    260,                 1.0123,                0.60776,                 1.8041,                0.78578,                      1,                  0.995,                 0.0995,                 3.8688,                 2.3621,                0.87933,              0.0007229,              0.0007229,              0.0007229
                    261,                 1.0615,                0.65209,                 1.5922,                0.94425,                      1,                  0.995,                  0.199,                 3.7286,                 1.8605,                0.87655,             0.00071795,             0.00071795,             0.00071795
                    262,                 1.1444,                0.71266,                 1.8935,                0.93934,                      1,                  0.995,                 0.0995,                  3.659,                 1.5144,                0.88965,               0.000713,               0.000713,               0.000713
                    263,                0.93643,                 0.6421,                 1.7289,                0.93967,                      1,                  0.995,                 0.0995,                 3.6675,                 1.4491,                0.90722,             0.00070805,             0.00070805,             0.00070805
                    264,                0.96371,                0.64876,                 1.6314,                0.94368,                      1,                  0.995,                 0.0995,                 3.7029,                 1.4606,                0.91783,              0.0007031,              0.0007031,              0.0007031
                    265,                 1.1083,                0.63464,                 1.6659,                0.94826,                      1,                  0.995,                 0.0995,                 3.7402,                 1.4104,                0.94159,             0.00069815,             0.00069815,             0.00069815
                    266,                 1.1122,                0.64749,                  1.945,                0.92244,                      1,                  0.995,                 0.0995,                 3.7764,                 1.3942,                0.95143,              0.0006932,              0.0006932,              0.0006932
                    267,                 1.0459,                 0.6228,                 1.4925,                0.92244,                      1,                  0.995,                 0.0995,                 3.8123,                 1.6113,                0.94709,             0.00068825,             0.00068825,             0.00068825
                    268,                  1.114,                0.65714,                 1.5819,                0.94782,                      1,                  0.995,                  0.199,                 3.8284,                 2.0984,                0.94241,              0.0006833,              0.0006833,              0.0006833
                    269,                 1.0316,                0.62898,                 1.6193,                 0.9418,                      1,                  0.995,                 0.0995,                 3.7774,                 1.9668,                0.93699,             0.00067835,             0.00067835,             0.00067835
                    270,                   1.01,                 0.6545,                 1.4689,                0.92358,                      1,                  0.995,                 0.0995,                 3.7052,                 1.6097,                0.94103,              0.0006734,              0.0006734,              0.0006734
                    271,                 1.1355,                0.67749,                 1.5445,                0.92051,                      1,                  0.995,                 0.0995,                 3.6679,                 1.5089,                0.93864,             0.00066845,             0.00066845,             0.00066845
                    272,                 1.0111,                0.63689,                 1.8171,                0.91042,                      1,                  0.995,                  0.199,                 3.7008,                 1.8233,                0.92634,              0.0006635,              0.0006635,              0.0006635
                    273,                0.97196,                 0.8154,                 1.5403,                0.95942,                      1,                  0.995,                  0.199,                 3.7774,                 2.9827,                 0.9273,             0.00065855,             0.00065855,             0.00065855
                    274,                 1.0557,                0.65288,                  1.703,                0.96373,                      1,                  0.995,                  0.199,                 3.8988,                 4.4929,                0.95517,              0.0006536,              0.0006536,              0.0006536
                    275,                0.96513,                0.63696,                 1.5908,                0.96303,                      1,                  0.995,                  0.199,                 3.9531,                 5.2708,                0.98349,             0.00064865,             0.00064865,             0.00064865
                    276,                 1.0592,                  0.635,                 1.7396,                0.96371,                      1,                  0.995,                  0.199,                 3.8909,                 5.0334,                0.96925,              0.0006437,              0.0006437,              0.0006437
                    277,                0.92796,                0.62924,                 1.4875,                  0.964,                      1,                  0.995,                  0.199,                 3.8204,                 4.0393,                0.94761,             0.00063875,             0.00063875,             0.00063875
                    278,                0.87598,                0.57855,                 1.8765,                0.93832,                      1,                  0.995,                  0.199,                 3.8363,                 3.5413,                0.96024,              0.0006338,              0.0006338,              0.0006338
                    279,                 1.0268,                0.66046,                 1.4557,                0.94976,                      1,                  0.995,                  0.199,                 3.8696,                 3.2595,                0.97501,             0.00062885,             0.00062885,             0.00062885
                    280,                0.93623,                0.62637,                 1.4918,                0.90403,                      1,                  0.995,                 0.0995,                 3.8978,                 3.2955,                0.95473,              0.0006239,              0.0006239,              0.0006239
                    281,                 0.9677,                0.63882,                 1.8621,                0.83511,                      1,                  0.995,                  0.199,                 3.5779,                 3.6275,                0.85576,             0.00061895,             0.00061895,             0.00061895
                    282,                 1.1546,                0.74812,                 2.0724,                0.95451,                      1,                  0.995,                  0.199,                 3.9896,                 4.4502,                0.96722,               0.000614,               0.000614,               0.000614
                    283,                  1.155,                0.68843,                 2.0272,                0.95806,                      1,                  0.995,                 0.2985,                 3.9429,                 4.3061,                0.98377,             0.00060905,             0.00060905,             0.00060905
                    284,                0.93558,                0.61525,                 1.5879,                0.84264,                      1,                  0.995,                  0.199,                 3.8223,                 3.1757,                0.93845,              0.0006041,              0.0006041,              0.0006041
                    285,                 1.1198,                0.66237,                 1.5532,                  0.916,                      1,                  0.995,                  0.199,                 3.7076,                 2.3072,                0.91322,             0.00059915,             0.00059915,             0.00059915
                    286,                0.91121,                0.58173,                 1.6901,                0.96018,                      1,                  0.995,                  0.199,                 3.6989,                 2.4554,                0.88225,              0.0005942,              0.0005942,              0.0005942
                    287,                 1.0514,                0.64222,                 1.4909,                0.96397,                      1,                  0.995,                  0.199,                 3.7002,                 2.8517,                0.86717,             0.00058925,             0.00058925,             0.00058925
                    288,                0.96609,                0.57144,                 1.5758,                0.96522,                      1,                  0.995,                  0.199,                 3.7185,                 3.3388,                 0.8609,              0.0005843,              0.0005843,              0.0005843
                    289,                0.99287,                0.64711,                 1.4707,                0.96207,                      1,                  0.995,                  0.199,                 3.6649,                 2.8577,                0.84782,             0.00057935,             0.00057935,             0.00057935
                    290,                0.90303,                0.57259,                 1.5107,                 0.9613,                      1,                  0.995,                  0.199,                 3.6595,                 2.7625,                 0.8467,              0.0005744,              0.0005744,              0.0005744
                    291,                 1.0352,                0.63723,                 1.6767,                      1,                      1,                  0.995,                  0.199,                 3.6949,                 2.8699,                0.84355,             0.00056945,             0.00056945,             0.00056945
                    292,                0.98224,                0.67182,                 1.6867,                0.95913,                      1,                  0.995,                  0.199,                 3.7272,                 3.1048,                0.87449,              0.0005645,              0.0005645,              0.0005645
                    293,                0.95502,                0.63538,                 1.5405,                0.95992,                      1,                  0.995,                  0.199,                 3.7972,                 3.2724,                0.90432,             0.00055955,             0.00055955,             0.00055955
                    294,                0.97512,                0.61527,                 1.6681,                0.96339,                      1,                  0.995,                 0.2985,                 3.8724,                 3.5184,                0.91539,              0.0005546,              0.0005546,              0.0005546
                    295,                 1.2614,                0.77979,                 2.4235,                0.96446,                      1,                  0.995,                 0.2985,                  3.894,                 3.2794,                0.91022,             0.00054965,             0.00054965,             0.00054965
                    296,                 1.0633,                0.63936,                  1.658,                0.95725,                      1,                  0.995,                 0.2985,                 3.8225,                 2.3082,                0.89008,              0.0005447,              0.0005447,              0.0005447
                    297,                0.95529,                0.60413,                 1.5827,                0.94341,                      1,                  0.995,                 0.2985,                 3.7382,                  1.724,                0.87699,             0.00053975,             0.00053975,             0.00053975
                    298,                0.94494,                0.58065,                 1.7122,                0.94943,                      1,                  0.995,                 0.2985,                 3.6783,                 1.5545,                0.88265,              0.0005348,              0.0005348,              0.0005348
                    299,                0.99257,                0.66072,                 1.8388,                0.95943,                      1,                  0.995,                 0.2985,                 3.6707,                 1.6356,                0.88876,             0.00052985,             0.00052985,             0.00052985
                    300,                 1.0099,                0.77475,                 1.8555,                0.96187,                      1,                  0.995,                 0.2985,                 3.6841,                 1.9204,                0.89004,              0.0005249,              0.0005249,              0.0005249
                    301,                0.97418,                0.64163,                 1.5684,                0.96266,                      1,                  0.995,                 0.2985,                  3.668,                 2.0849,                0.89286,             0.00051995,             0.00051995,             0.00051995
                    302,                0.97195,                0.61943,                 1.6892,                0.96057,                      1,                  0.995,                 0.2985,                 3.5948,                 1.8975,                0.90633,               0.000515,               0.000515,               0.000515
                    303,                 1.0793,                0.67928,                 1.8741,                0.95913,                      1,                  0.995,                  0.199,                 3.4968,                 1.5319,                 0.9394,             0.00051005,             0.00051005,             0.00051005
                    304,                 1.1301,                0.71945,                 1.8281,                0.95364,                      1,                  0.995,                  0.199,                 3.4329,                 1.2369,                0.98589,              0.0005051,              0.0005051,              0.0005051
                    305,                 1.1104,                0.66305,                  2.073,                0.94537,                      1,                  0.995,                 0.0995,                 3.4393,                 1.1571,                0.98107,             0.00050015,             0.00050015,             0.00050015
                    306,                0.96032,                0.60751,                 1.7337,                0.94572,                      1,                  0.995,                 0.0995,                 3.4783,                 1.1932,                0.94151,              0.0004952,              0.0004952,              0.0004952
                    307,                0.91816,                0.60178,                 1.6467,                0.93888,                      1,                  0.995,                 0.0995,                  3.542,                 1.3997,                0.90535,             0.00049025,             0.00049025,             0.00049025
                    308,                0.91071,                0.59483,                 1.6809,                0.95228,                      1,                  0.995,                  0.199,                 3.6271,                 1.8972,                0.88089,              0.0004853,              0.0004853,              0.0004853
