                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     28,                 1.5486,                 1.1725,                 2.5415,                0.96389,                      1,                  0.995,                 0.6965,                 1.4011,                 1.1333,                 7.1907,              0.0010265,              0.0010265,              0.0010265
                     29,                 1.7561,                 1.4007,                 2.2807,                0.81745,                      1,                  0.995,                  0.597,                 1.7691,                 1.4173,                 4.0902,               0.001061,               0.001061,               0.001061
                     30,                 1.6236,                  1.128,                 2.2742,                0.68235,                      1,                  0.995,                 0.2388,                 2.0681,                 1.7442,                 2.6493,              0.0010953,              0.0010953,              0.0010953
                     31,                 1.4743,                 1.1898,                  2.132,                0.68235,                      1,                  0.995,                 0.2388,                 2.0681,                 1.7442,                 2.6493,              0.0011294,              0.0011294,              0.0011294
                     32,                 1.5408,                 1.1386,                 2.3816,                0.91851,                      1,                  0.995,                  0.398,                 1.7832,                 1.1764,                 1.5747,              0.0011633,              0.0011633,              0.0011633
                     33,                 1.6633,                 1.4041,                 2.7731,                0.95541,                      1,                  0.995,                  0.199,                 2.0783,                  1.285,                 1.6072,               0.001197,               0.001197,               0.001197
                     34,                  1.458,                 1.2116,                 2.2369,                0.95541,                      1,                  0.995,                  0.199,                 2.0783,                  1.285,                 1.6072,              0.0012306,              0.0012306,              0.0012306
                     35,                 1.3716,                 1.1347,                 2.1643,                0.95825,                      1,                  0.995,                 0.4975,                 1.4893,                0.89556,                 1.6167,              0.0012639,              0.0012639,              0.0012639
                     36,                 1.6792,                 1.2644,                 2.6701,                0.96665,                      1,                  0.995,                  0.796,                 1.0598,                0.75738,                 1.5984,               0.001297,               0.001297,               0.001297
                     37,                 1.4452,                 1.1607,                 2.2746,                0.96665,                      1,                  0.995,                  0.796,                 1.0598,                0.75738,                 1.5984,              0.0013299,              0.0013299,              0.0013299
                     38,                 1.3593,                 1.1236,                 2.4817,                0.97001,                      1,                  0.995,                 0.6965,                 1.3795,                 0.8495,                 1.5661,              0.0013626,              0.0013626,              0.0013626
                     39,                 1.3469,                 1.0548,                 2.7671,                0.96353,                      1,                  0.995,                  0.597,                 1.8341,                0.72139,                 1.8793,              0.0013952,              0.0013952,              0.0013952
                     40,                 1.4133,                0.98204,                 2.1435,                0.96353,                      1,                  0.995,                  0.597,                 1.8341,                0.72139,                 1.8793,              0.0014275,              0.0014275,              0.0014275
                     41,                 1.6891,                  1.179,                 2.6015,                0.66106,                      1,                  0.995,                 0.6965,                 1.7351,                 1.0979,                  2.141,              0.0014596,              0.0014596,              0.0014596
                     42,                 1.6832,                 1.1459,                 2.4968,                0.47273,                      1,                  0.995,                  0.597,                 1.9132,                 1.2705,                 2.2665,              0.0014916,              0.0014916,              0.0014916
                     43,                 1.4145,                 1.0616,                 2.1791,                0.47273,                      1,                  0.995,                  0.597,                 1.9132,                 1.2705,                 2.2665,              0.0015233,              0.0015233,              0.0015233
                     44,                 1.5103,                 1.1476,                 2.2782,                0.94324,                      1,                  0.995,                  0.597,                 1.5474,                 1.3399,                 5.2954,              0.0015548,              0.0015548,              0.0015548
                     45,                 1.5879,                 1.1009,                  2.818,                0.94324,                      1,                  0.995,                  0.597,                 1.5474,                 1.3399,                 5.2954,              0.0015862,              0.0015862,              0.0015862
                     46,                  1.534,                 1.1133,                 2.6462,                0.95843,                      1,                  0.995,                 0.4975,                 1.6495,                 1.2705,                 4.4064,              0.0016173,              0.0016173,              0.0016173
                     47,                 1.6822,                  1.244,                 2.5476,                0.95843,                      1,                  0.995,                 0.4975,                 1.6495,                 1.2705,                 4.4064,              0.0016482,              0.0016482,              0.0016482
                     48,                 1.5817,                 1.1044,                 2.1549,                0.95767,                      1,                  0.995,                 0.4975,                 1.6412,                 1.3723,                 3.8042,               0.001679,               0.001679,               0.001679
                     49,                 1.3885,                 1.0663,                  2.685,                0.95767,                      1,                  0.995,                 0.4975,                 1.6412,                 1.3723,                 3.8042,              0.0017095,              0.0017095,              0.0017095
                     50,                 1.6056,                 1.0803,                 2.0307,                0.31785,                      1,                0.33167,                0.10613,                 1.5024,                  2.131,                 1.8609,              0.0017399,              0.0017399,              0.0017399
                     51,                 1.4448,                 1.0563,                 2.1446,                0.31785,                      1,                0.33167,                0.10613,                 1.5024,                  2.131,                 1.8609,              0.0017525,              0.0017525,              0.0017525
                     52,                 1.4003,                 1.0901,                 2.6845,                0.39854,                      1,                 0.4975,                  0.199,                 1.5061,                 1.9438,                 1.7035,              0.0017525,              0.0017525,              0.0017525
                     53,                 1.5903,                 1.1409,                 2.7259,                0.39854,                      1,                 0.4975,                  0.199,                 1.5061,                 1.9438,                 1.7035,              0.0017476,              0.0017476,              0.0017476
                     54,                 1.4444,                 1.0896,                 2.2472,                0.91294,                      1,                  0.995,                 0.2985,                 2.0767,                 1.5096,                 1.6281,              0.0017426,              0.0017426,              0.0017426
                     55,                 1.4358,                0.98292,                 2.1521,                0.91294,                      1,                  0.995,                 0.2985,                 2.0767,                 1.5096,                 1.6281,              0.0017376,              0.0017376,              0.0017376
                     56,                 1.4915,                 1.1095,                 2.3898,                0.93211,                      1,                  0.995,                 0.2189,                 2.5467,                   1.82,                   1.77,              0.0017327,              0.0017327,              0.0017327
                     57,                 1.4654,                 1.0239,                 2.1044,                0.93211,                      1,                  0.995,                 0.2189,                 2.5467,                   1.82,                   1.77,              0.0017278,              0.0017278,              0.0017278
                     58,                 1.5716,                  1.169,                 2.2028,                0.93532,                      1,                  0.995,                 0.2985,                 2.6705,                  1.421,                 1.6916,              0.0017228,              0.0017228,              0.0017228
                     59,                 1.4474,                 0.9715,                 1.8165,                0.93532,                      1,                  0.995,                 0.2985,                 2.6705,                  1.421,                 1.6916,              0.0017179,              0.0017179,              0.0017179
                     60,                 1.3322,                0.88844,                 1.9642,                0.90879,                      1,                  0.995,                 0.4975,                 2.2229,                 1.2395,                 1.7608,              0.0017129,              0.0017129,              0.0017129
                     61,                  1.413,                0.97683,                 2.1961,                0.90879,                      1,                  0.995,                 0.4975,                 2.2229,                 1.2395,                 1.7608,               0.001708,               0.001708,               0.001708
                     62,                 1.3481,                 1.0356,                 2.3973,                0.94769,                      1,                  0.995,                0.53067,                 2.0614,                 1.0312,                 1.7064,               0.001703,               0.001703,               0.001703
                     63,                 1.3679,                0.92491,                 2.2996,                0.94769,                      1,                  0.995,                0.53067,                 2.0614,                 1.0312,                 1.7064,               0.001698,               0.001698,               0.001698
                     64,                 1.2871,                0.89937,                 2.2573,                0.96872,                      1,                  0.995,                 0.4975,                 2.0896,                 1.0237,                 1.6271,              0.0016931,              0.0016931,              0.0016931
                     65,                 1.4611,                 1.0084,                 2.3742,                0.96872,                      1,                  0.995,                 0.4975,                 2.0896,                 1.0237,                 1.6271,              0.0016882,              0.0016882,              0.0016882
                     66,                 1.4168,                0.90331,                 2.1208,                0.97201,                      1,                  0.995,                 0.4975,                 2.2003,                 1.2177,                 1.6025,              0.0016832,              0.0016832,              0.0016832
                     67,                 1.3348,                0.90034,                 2.1091,                0.97201,                      1,                  0.995,                 0.4975,                 2.2003,                 1.2177,                 1.6025,              0.0016783,              0.0016783,              0.0016783
                     68,                 1.3175,                0.96995,                  2.104,                0.97227,                      1,                  0.995,                  0.597,                 1.9155,                 1.0412,                 1.5151,              0.0016733,              0.0016733,              0.0016733
                     69,                 1.2755,                 0.9112,                  2.657,                0.97227,                      1,                  0.995,                  0.597,                 1.9155,                 1.0412,                 1.5151,              0.0016684,              0.0016684,              0.0016684
                     70,                 1.3497,                0.93121,                  2.573,                0.97099,                      1,                  0.995,                 0.6965,                  1.257,                0.68753,                  1.361,              0.0016634,              0.0016634,              0.0016634
                     71,                 1.4952,                0.93934,                 1.8406,                0.97099,                      1,                  0.995,                 0.6965,                  1.257,                0.68753,                  1.361,              0.0016585,              0.0016585,              0.0016585
                     72,                  1.391,                0.89327,                 2.1953,                0.96738,                      1,                  0.995,                 0.6965,                 1.2176,                 0.6665,                 1.2832,              0.0016535,              0.0016535,              0.0016535
                     73,                  1.626,                  1.003,                 2.8301,                0.96738,                      1,                  0.995,                 0.6965,                 1.2176,                 0.6665,                 1.2832,              0.0016485,              0.0016485,              0.0016485
                     74,                 1.4566,                0.97472,                 2.2806,                 0.9645,                      1,                  0.995,                 0.6965,                 1.3094,                0.67454,                 1.2931,              0.0016436,              0.0016436,              0.0016436
                     75,                 1.4965,                0.93897,                 1.8654,                 0.9645,                      1,                  0.995,                 0.6965,                 1.3094,                0.67454,                 1.2931,              0.0016386,              0.0016386,              0.0016386
                     76,                  1.285,                 0.9609,                 2.3414,                0.96589,                      1,                  0.995,                 0.6965,                 1.2419,                0.54304,                 1.3615,              0.0016337,              0.0016337,              0.0016337
                     77,                 1.3364,                0.99504,                 2.2455,                0.96589,                      1,                  0.995,                 0.6965,                 1.2419,                0.54304,                 1.3615,              0.0016287,              0.0016287,              0.0016287
                     78,                 1.3186,                0.88906,                 1.8408,                0.96581,                      1,                  0.995,                 0.6965,                 1.5028,                0.74646,                 1.5787,              0.0016238,              0.0016238,              0.0016238
                     79,                 1.3466,                0.95488,                 2.7152,                0.96581,                      1,                  0.995,                 0.6965,                 1.5028,                0.74646,                 1.5787,              0.0016189,              0.0016189,              0.0016189
                     80,                 1.3816,                0.92197,                 1.9508,                0.96852,                      1,                  0.995,                  0.597,                 1.9159,                0.94587,                 1.7051,              0.0016139,              0.0016139,              0.0016139
                     81,                 1.4229,                 0.9722,                 2.1871,                0.96852,                      1,                  0.995,                  0.597,                 1.9159,                0.94587,                 1.7051,              0.0016089,              0.0016089,              0.0016089
                     82,                 1.3718,                 0.9206,                 2.1533,                0.96969,                      1,                  0.995,                  0.597,                 1.6071,                0.99241,                 1.6502,               0.001604,               0.001604,               0.001604
                     83,                 1.2541,                0.85292,                 2.2744,                0.96969,                      1,                  0.995,                  0.597,                 1.6071,                0.99241,                 1.6502,              0.0015991,              0.0015991,              0.0015991
                     84,                 1.3058,                0.87128,                 2.0321,                0.31968,                      1,                0.33167,                0.23217,                 1.6824,                   1.72,                 5.8165,              0.0015941,              0.0015941,              0.0015941
                     85,                 1.4909,                0.92302,                 2.0132,                0.31968,                      1,                0.33167,                0.23217,                 1.6824,                   1.72,                 5.8165,              0.0015892,              0.0015892,              0.0015892
                     86,                 1.2676,                0.85371,                  2.103,                0.95821,                      1,                  0.995,                  0.796,                0.87425,                0.76266,                   7.09,              0.0015842,              0.0015842,              0.0015842
                     87,                 1.5065,                0.89484,                 2.0704,                0.95821,                      1,                  0.995,                  0.796,                0.87425,                0.76266,                   7.09,              0.0015793,              0.0015793,              0.0015793
                     88,                 1.3849,                0.92613,                 1.8287,                0.95603,                      1,                  0.995,                 0.8955,                 1.0414,                0.88224,                 6.7755,              0.0015743,              0.0015743,              0.0015743
                     89,                 1.3649,                0.92592,                  1.895,                0.95603,                      1,                  0.995,                 0.8955,                 1.0414,                0.88224,                 6.7755,              0.0015693,              0.0015693,              0.0015693
                     90,                 1.4475,                0.99952,                 2.6782,                0.94933,                      1,                  0.995,                  0.796,                 1.1419,                 1.0269,                 7.0402,              0.0015644,              0.0015644,              0.0015644
                     91,                 1.4486,                 0.8556,                 2.2946,                0.94933,                      1,                  0.995,                  0.796,                 1.1419,                 1.0269,                 7.0402,              0.0015594,              0.0015594,              0.0015594
                     92,                 1.4241,                0.85619,                 2.1861,                0.94831,                      1,                  0.995,                  0.796,                 1.1954,                0.89616,                 1.4657,              0.0015545,              0.0015545,              0.0015545
                     93,                 1.3864,                 0.8681,                 2.5377,                0.94831,                      1,                  0.995,                  0.796,                 1.1954,                0.89616,                 1.4657,              0.0015496,              0.0015496,              0.0015496
                     94,                 1.3673,                0.88855,                 2.5668,                0.96805,                      1,                  0.995,                 0.6965,                0.95051,                0.72457,                 1.3949,              0.0015446,              0.0015446,              0.0015446
                     95,                 1.3025,                0.85508,                  2.211,                0.96805,                      1,                  0.995,                 0.6965,                0.95051,                0.72457,                 1.3949,              0.0015397,              0.0015397,              0.0015397
                     96,                 1.4687,                0.95479,                 2.2483,                0.96814,                      1,                  0.995,                  0.597,                 1.2281,                 0.7695,                 1.4245,              0.0015347,              0.0015347,              0.0015347
                     97,                  1.282,                0.90567,                 2.3267,                0.96814,                      1,                  0.995,                  0.597,                 1.2281,                 0.7695,                 1.4245,              0.0015298,              0.0015298,              0.0015298
                     98,                 1.2771,                0.90795,                 2.2594,                0.96744,                      1,                  0.995,                 0.6965,                0.98104,                0.68843,                  1.382,              0.0015248,              0.0015248,              0.0015248
                     99,                 1.1918,                0.81816,                 2.3016,                0.96744,                      1,                  0.995,                 0.6965,                0.98104,                0.68843,                  1.382,              0.0015199,              0.0015199,              0.0015199
                    100,                 1.3784,                0.88279,                 2.8743,                0.96851,                      1,                  0.995,                 0.8955,                0.71327,                0.67193,                 1.4094,              0.0015149,              0.0015149,              0.0015149
                    101,                 1.5835,                 1.0314,                 2.0435,                0.96851,                      1,                  0.995,                 0.8955,                0.71327,                0.67193,                 1.4094,              0.0015099,              0.0015099,              0.0015099
                    102,                 1.3932,                0.92961,                 2.2947,                0.90101,                      1,                  0.995,                  0.796,                0.85693,                0.75635,                 1.7126,               0.001505,               0.001505,               0.001505
                    103,                 1.4751,                 0.9981,                 2.0596,                0.90101,                      1,                  0.995,                  0.796,                0.85693,                0.75635,                 1.7126,              0.0015001,              0.0015001,              0.0015001
                    104,                 1.5993,                 1.0506,                 1.9382,                0.48591,                      1,                 0.4975,                 0.1592,                 2.3474,                 2.2008,                 5.9288,              0.0014951,              0.0014951,              0.0014951
                    105,                 1.4658,                0.98171,                 1.9442,                0.48591,                      1,                 0.4975,                 0.1592,                 2.3474,                 2.2008,                 5.9288,              0.0014901,              0.0014901,              0.0014901
                    106,                 1.5029,                 1.1218,                 2.0927,                0.47312,                      1,                 0.4975,                0.18242,                 2.2469,                 1.9498,                 5.9766,              0.0014852,              0.0014852,              0.0014852
                    107,                 1.3322,                0.97023,                 2.4562,                0.47312,                      1,                 0.4975,                0.18242,                 2.2469,                 1.9498,                 5.9766,              0.0014803,              0.0014803,              0.0014803
                    108,                 1.4585,                 1.0001,                 2.3583,                0.29077,                      1,                0.33167,                0.11056,                 2.0619,                 2.0418,                 5.6285,              0.0014753,              0.0014753,              0.0014753
                    109,                 1.3952,                0.91409,                 2.0897,                0.29077,                      1,                0.33167,                0.11056,                 2.0619,                 2.0418,                 5.6285,              0.0014703,              0.0014703,              0.0014703
                    110,                 1.2719,                0.90006,                 2.2564,                0.29093,                      1,                0.33167,                0.23217,                 1.6305,                 1.7698,                 5.5773,              0.0014654,              0.0014654,              0.0014654
                    111,                 1.3372,                0.82923,                   1.87,                0.29093,                      1,                0.33167,                0.23217,                 1.6305,                 1.7698,                 5.5773,              0.0014605,              0.0014605,              0.0014605
                    112,                 1.2848,                0.88359,                 2.0172,                0.89302,                      1,                  0.995,                0.31271,                 1.4019,                 1.5435,                 5.8889,              0.0014555,              0.0014555,              0.0014555
                    113,                 1.2793,                0.84522,                 2.0667,                0.89302,                      1,                  0.995,                0.31271,                 1.4019,                 1.5435,                 5.8889,              0.0014505,              0.0014505,              0.0014505
                    114,                 1.3098,                0.87856,                 2.2311,                0.78305,                      1,                  0.995,                 0.4975,                 2.0677,                 1.2866,                 2.1732,              0.0014456,              0.0014456,              0.0014456
                    115,                  1.193,                0.84808,                 2.0192,                0.78305,                      1,                  0.995,                 0.4975,                 2.0677,                 1.2866,                 2.1732,              0.0014406,              0.0014406,              0.0014406
                    116,                 1.3057,                0.92579,                 2.1758,                0.97056,                      1,                  0.995,                 0.6965,                 1.4618,                0.59707,                 1.3956,              0.0014357,              0.0014357,              0.0014357
                    117,                 1.2941,                0.88979,                 2.0681,                0.97056,                      1,                  0.995,                 0.6965,                 1.4618,                0.59707,                 1.3956,              0.0014307,              0.0014307,              0.0014307
                    118,                 1.1814,                0.78229,                 1.9651,                 0.9719,                      1,                  0.995,                 0.6965,                 1.4067,                0.69004,                 1.3911,              0.0014258,              0.0014258,              0.0014258
                    119,                 1.2354,                0.82203,                 2.0973,                 0.9719,                      1,                  0.995,                 0.6965,                 1.4067,                0.69004,                 1.3911,              0.0014208,              0.0014208,              0.0014208
                    120,                  1.233,                0.92677,                 2.0573,                0.97166,                      1,                  0.995,                  0.597,                 1.3719,                 0.7658,                 1.4061,              0.0014159,              0.0014159,              0.0014159
                    121,                 1.1812,                0.82342,                 2.0632,                0.97166,                      1,                  0.995,                  0.597,                 1.3719,                 0.7658,                 1.4061,               0.001411,               0.001411,               0.001411
                    122,                 1.1805,                0.82028,                 2.4874,                0.97119,                      1,                  0.995,                  0.597,                 1.2181,                0.73171,                 1.4749,               0.001406,               0.001406,               0.001406
                    123,                 1.1621,                0.78028,                 2.0156,                0.97119,                      1,                  0.995,                  0.597,                 1.2181,                0.73171,                 1.4749,              0.0014011,              0.0014011,              0.0014011
                    124,                 1.1497,                0.75801,                 1.8292,                0.97092,                      1,                  0.995,                  0.597,                 1.2397,                0.76907,                 1.4482,              0.0013961,              0.0013961,              0.0013961
                    125,                 1.2124,                0.81705,                 2.4244,                0.97092,                      1,                  0.995,                  0.597,                 1.2397,                0.76907,                 1.4482,              0.0013912,              0.0013912,              0.0013912
                    126,                 1.1484,                0.73183,                 2.0145,                0.97107,                      1,                  0.995,                 0.6965,                 1.2902,                 0.8322,                 1.4043,              0.0013862,              0.0013862,              0.0013862
                    127,                 1.2047,                0.83387,                 2.0576,                0.97107,                      1,                  0.995,                 0.6965,                 1.2902,                 0.8322,                 1.4043,              0.0013813,              0.0013813,              0.0013813
                    128,                  1.157,                0.81167,                 2.1298,                 0.9696,                      1,                  0.995,                  0.796,                 1.2572,                0.83151,                 1.3628,              0.0013763,              0.0013763,              0.0013763
                    129,                 1.2798,                0.82126,                  1.761,                 0.9696,                      1,                  0.995,                  0.796,                 1.2572,                0.83151,                 1.3628,              0.0013714,              0.0013714,              0.0013714
                    130,                 1.1824,                0.90077,                 2.1755,                0.96472,                      1,                  0.995,                  0.796,                 1.2405,                0.75814,                 1.4022,              0.0013664,              0.0013664,              0.0013664
                    131,                 1.2327,                0.82018,                 1.8701,                0.96472,                      1,                  0.995,                  0.796,                 1.2405,                0.75814,                 1.4022,              0.0013615,              0.0013615,              0.0013615
                    132,                  1.112,                0.80235,                 1.9738,                0.96105,                      1,                  0.995,                 0.8955,                 1.0559,                0.73222,                  1.421,              0.0013565,              0.0013565,              0.0013565
                    133,                 1.0809,                0.75201,                 2.0425,                0.96105,                      1,                  0.995,                 0.8955,                 1.0559,                0.73222,                  1.421,              0.0013515,              0.0013515,              0.0013515
                    134,                 1.2528,                0.85501,                 2.0859,                 0.9627,                      1,                  0.995,                  0.796,                0.90578,                 0.7371,                 1.3931,              0.0013466,              0.0013466,              0.0013466
                    135,                 1.2731,                0.87339,                  2.046,                 0.9627,                      1,                  0.995,                  0.796,                0.90578,                 0.7371,                 1.3931,              0.0013417,              0.0013417,              0.0013417
                    136,                 1.2203,                 0.7694,                  1.749,                0.96275,                      1,                  0.995,                  0.796,                 1.0236,                0.62312,                 1.3703,              0.0013367,              0.0013367,              0.0013367
                    137,                 1.1758,                 0.7735,                 1.9804,                0.96275,                      1,                  0.995,                  0.796,                 1.0236,                0.62312,                 1.3703,              0.0013318,              0.0013318,              0.0013318
                    138,                 1.1094,                0.78286,                 2.3466,                0.95331,                      1,                  0.995,                 0.8955,                0.84417,                0.53376,                  1.387,              0.0013268,              0.0013268,              0.0013268
                    139,                 1.2543,                0.82873,                 2.0798,                0.95331,                      1,                  0.995,                 0.8955,                0.84417,                0.53376,                  1.387,              0.0013219,              0.0013219,              0.0013219
                    140,                 1.1714,                0.77469,                 2.4742,                0.96271,                      1,                  0.995,                  0.796,                0.94493,                0.57517,                 1.3841,              0.0013169,              0.0013169,              0.0013169
                    141,                 1.4651,                0.95256,                 2.6299,                0.96271,                      1,                  0.995,                  0.796,                0.94493,                0.57517,                 1.3841,               0.001312,               0.001312,               0.001312
                    142,                 1.3351,                0.85563,                 1.7035,                0.96576,                      1,                  0.995,                  0.796,                 1.0033,                0.77298,                 1.3578,               0.001307,               0.001307,               0.001307
                    143,                 1.2664,                 0.7865,                 1.7129,                0.96576,                      1,                  0.995,                  0.796,                 1.0033,                0.77298,                 1.3578,               0.001302,               0.001302,               0.001302
                    144,                 1.1829,                0.82009,                 1.8835,                0.96658,                      1,                  0.995,                  0.796,                 1.0213,                0.75374,                 1.3384,              0.0012971,              0.0012971,              0.0012971
                    145,                 1.2018,                0.78824,                  1.659,                0.96658,                      1,                  0.995,                  0.796,                 1.0213,                0.75374,                 1.3384,              0.0012922,              0.0012922,              0.0012922
                    146,                 1.0989,                0.73624,                 1.8501,                0.96589,                      1,                  0.995,                  0.796,                 1.0569,                0.70998,                 1.3565,              0.0012872,              0.0012872,              0.0012872
                    147,                 1.1241,                0.78222,                 2.0078,                0.96589,                      1,                  0.995,                  0.796,                 1.0569,                0.70998,                 1.3565,              0.0012822,              0.0012822,              0.0012822
                    148,                 1.1486,                0.73033,                 1.7942,                 0.9634,                      1,                  0.995,                  0.796,                 1.0594,                0.66721,                 1.4226,              0.0012773,              0.0012773,              0.0012773
                    149,                 1.2953,                0.83103,                 2.2426,                 0.9634,                      1,                  0.995,                  0.796,                 1.0594,                0.66721,                 1.4226,              0.0012724,              0.0012724,              0.0012724
                    150,                 1.1784,                0.72371,                 1.7572,                0.95435,                      1,                  0.995,                 0.6965,                 1.4902,                0.73748,                  1.562,              0.0012674,              0.0012674,              0.0012674
                    151,                 1.1716,                0.78079,                 1.9736,                0.95435,                      1,                  0.995,                 0.6965,                 1.4902,                0.73748,                  1.562,              0.0012624,              0.0012624,              0.0012624
                    152,                 1.1842,                0.81402,                   1.83,                0.95327,                      1,                  0.995,                 0.6965,                 1.4455,                 0.7586,                 1.5451,              0.0012575,              0.0012575,              0.0012575
                    153,                 1.1629,                0.72338,                 1.8009,                0.95327,                      1,                  0.995,                 0.6965,                 1.4455,                 0.7586,                 1.5451,              0.0012526,              0.0012526,              0.0012526
                    154,                  1.191,                0.74235,                  1.783,                0.96462,                      1,                  0.995,                  0.796,                 1.2035,                0.68923,                 1.4489,              0.0012476,              0.0012476,              0.0012476
                    155,                 1.0558,                0.70818,                  1.807,                0.96462,                      1,                  0.995,                  0.796,                 1.2035,                0.68923,                 1.4489,              0.0012426,              0.0012426,              0.0012426
                    156,                  1.175,                0.74429,                 1.7398,                0.96687,                      1,                  0.995,                  0.796,                 1.0801,                0.65867,                 1.3297,              0.0012377,              0.0012377,              0.0012377
